anno	id	gene	ens_id	r	std_err	t	p	padj	logpadj	sig
CTCF	CTCF_15601	MLF2	ENSG00000089693	-0.326410450221897	0.298907379966761	-1.09201201475251	0.300437840460245	0.497303495781287	0.303378487895893	FALSE
CTCF	CTCF_15601	CHD4	ENSG00000111642	0.839052191910837	0.172044011592854	4.87696249432077	0.000644875737991289	0.0079595764066928	2.09911004396219	TRUE
CTCF	CTCF_16495	AMIGO2	ENSG00000139211	0.112341886885892	0.314225921981449	0.357519475724617	0.728133376377651	0.817127455712697	0.0877101968390946	FALSE
CTCF	CTCF_16740	KRT86	ENSG00000170442	-0.547572908668052	0.264606105313693	-2.0693887921403	0.0653507107623134	0.223743111423514	0.650250326813433	FALSE
CTCF	CTCF_1706	ELOVL1	ENSG00000066322	0.242730211441058	0.306770605575857	0.791243381957718	0.447162549212617	0.610316452303707	0.214444922607051	FALSE
CTCF	CTCF_1706	CDC20	ENSG00000117399	0.348068692256078	0.296453737617043	1.17410795712656	0.267555000435109	0.477949417251141	0.320618063578521	FALSE
CTCF	CTCF_18375	SART3	ENSG00000075856	0.405485288572875	0.289064297475661	1.4027511945055	0.190966749015866	0.406055613696895	0.391414481034589	FALSE
CTCF	CTCF_18375	CORO1C	ENSG00000110880	0.27890103042955	0.303679800978816	0.918404943399594	0.380025513762345	0.564449660147012	0.248374784111427	FALSE
CTCF	CTCF_18375	ISCU	ENSG00000136003	0.297980303339069	0.301862176965243	0.987140245044276	0.346856054159864	0.532263214881444	0.273873547214498	FALSE
CTCF	CTCF_18587	PLBD2	ENSG00000151176	-0.559407895903	0.262118829159864	-2.13417669267027	0.0586073857090385	0.223371545532562	0.650972150850024	FALSE
CTCF	CTCF_19561	MTIF3	ENSG00000122033	0.619084227905596	0.248341442123245	2.49287522296968	0.0318330320973692	0.133964010076429	0.873011860773863	FALSE
CTCF	CTCF_19561	GTF3A	ENSG00000122034	0.89224526030123	0.142792995440949	6.24852260817099	9.52351711349288e-05	0.00240468807115695	2.61894125099959	TRUE
CTCF	CTCF_20810	TM9SF2	ENSG00000125304	-0.411166199022093	0.288260707829167	-1.42636921319767	0.184226703669595	0.395891427034662	0.4024239027233	FALSE
CTCF	CTCF_21493	NUBPL	ENSG00000151413	-0.0516920457225143	0.315804992425551	-0.163683434278514	0.873241239156586	0.918722553695992	0.0368156220099809	FALSE
CTCF	CTCF_22100	KTN1	ENSG00000126777	0.105330779717009	0.314468667253863	0.334948408809129	0.744583917401204	0.826406325906831	0.0828063670742116	FALSE
CTCF	CTCF_23826	YY1	ENSG00000100811	0.308186482295495	0.30083568474008	1.02443459312936	0.329772850028641	0.520422778951449	0.283643702586218	FALSE
CTCF	CTCF_23826	WARS	ENSG00000140105	-0.174911938608452	0.311352824578842	-0.56178047796756	0.5866350873569	0.740626797788086	0.130400578107611	FALSE
CTCF	CTCF_25555	MYO9A	ENSG00000066933	0.166039331872041	0.311838249782076	0.532453385651297	0.606039847770474	0.7512842248184	0.124195730215543	FALSE
CTCF	CTCF_25555	PKM	ENSG00000067225	0.0867582209998728	0.315035396596785	0.275391977971653	0.788621725533316	0.870500483922021	0.0602309831168914	FALSE
CTCF	CTCF_25572	BBS4	ENSG00000140463	0.854395384343062	0.16431936197943	5.19960261560665	0.000401527051433089	0.00579346174210599	2.23706185661104	TRUE
CTCF	CTCF_25572	ADPGK	ENSG00000159322	0.389295341934618	0.291281502459049	1.33649180826149	0.211000717508933	0.417864166047102	0.378964870194661	FALSE
CTCF	CTCF_26198	ABHD2	ENSG00000140526	-0.451997501271935	0.282081239866094	-1.60236640156042	0.140156918443731	0.345264603971143	0.461847942611913	FALSE
CTCF	CTCF_27009	BFAR	ENSG00000103429	-0.870547855019288	0.155610549809875	-5.5944012541754	0.000229465966283408	0.00446822358607435	2.34986510328946	TRUE
CTCF	CTCF_27009	PARN	ENSG00000140694	-0.551105273584674	0.263871744873748	-2.08853461687744	0.0632845898384733	0.223743111423514	0.650250326813433	FALSE
CTCF	CTCF_27027	KIAA0430	ENSG00000166783	-0.486701912938907	0.276246492817847	-1.76183924716768	0.108579623407389	0.304146237391651	0.516917551846631	FALSE
CTCF	CTCF_27419	EIF3CL	ENSG00000205609	0.438794599829612	0.284158283208562	1.54419077591186	0.153574199360511	0.360720793846783	0.442828821938296	FALSE
CTCF	CTCF_27588	NETO2	ENSG00000171208	-0.0556309705374284	0.315738055216197	-0.176193428756429	0.863659010233144	0.913398534382697	0.0393396895869315	FALSE
CTCF	CTCF_27835	CIAPIN1	ENSG00000005194	0.161153222819794	0.312094479088432	0.516360376801576	0.616827672842835	0.755146605540925	0.121968725461491	FALSE
CTCF	CTCF_27835	POLR2C	ENSG00000102978	-0.363835004385023	0.294554594189965	-1.23520397088214	0.244987898505366	0.462500518673682	0.334887775882804	FALSE
CTCF	CTCF_28965	MYBBP1A	ENSG00000132382	-0.0801272596359745	0.315210980497702	-0.25420199356462	0.804490127879044	0.8784162477382	0.0562996398363965	FALSE
CTCF	CTCF_29101	AURKB	ENSG00000178999	-0.468605017286419	0.279358074480405	-1.67743502011891	0.124387641739836	0.324601346416108	0.488649683093049	FALSE
CTCF	CTCF_29430	ALKBH5	ENSG00000091542	0.374258922988087	0.293245674915044	1.27626408504239	0.230705796301621	0.439646894838938	0.356895989852811	FALSE
CTCF	CTCF_29430	DRG2	ENSG00000108591	-0.397652574105148	0.290150380028624	-1.37050509486122	0.20050632086939	0.409113907228452	0.388155757045463	FALSE
CTCF	CTCF_29430	MIEF2	ENSG00000177427	-0.0417263684584947	0.315952355613195	-0.132065381748818	0.897552022591164	0.934564477131006	0.0293907305652682	FALSE
CTCF	CTCF_29430	FLII	ENSG00000177731	0.264152848046354	0.304995618471643	0.866087353549683	0.406741891299238	0.582708241435788	0.234548839495615	FALSE
CTCF	CTCF_30	GNB1	ENSG00000078369	-0.86894775019754	0.156502334623684	-5.55229896274046	0.000243319106172366	0.00446822358607435	2.34986510328946	TRUE
CTCF	CTCF_30726	MSI2	ENSG00000153944	-0.351593989909322	0.296037441256954	-1.18766730456958	0.262408426757983	0.473464976768634	0.324712141177455	FALSE
CTCF	CTCF_30825	MTMR4	ENSG00000108389	0.343551269438272	0.296980222450478	1.15681531451328	0.274234460217246	0.481698790990293	0.317224443714429	FALSE
CTCF	CTCF_31052	USP32	ENSG00000170832	0.548941988520989	0.264322283063427	2.07679043234227	0.0645444664017381	0.223743111423514	0.650250326813433	FALSE
CTCF	CTCF_31057	USP32	ENSG00000170832	0.063408212268459	0.315591412845299	0.200918686908447	0.844789850505294	0.902897088899838	0.0443617472168351	FALSE
CTCF	CTCF_31180	BCAS3	ENSG00000141376	0.834972400002628	0.174017554066781	4.79820788471832	0.000725582726357198	0.0079595764066928	2.09911004396219	TRUE
CTCF	CTCF_31180	PPM1D	ENSG00000170836	0.686845255986744	0.229835505161519	2.98842102530703	0.0136103408369236	0.0760924375666287	1.11865850336456	TRUE
CTCF	CTCF_31261	BCAS3	ENSG00000141376	-0.522289897995602	0.269668919687038	-1.93678195693349	0.0815142099943368	0.245759259982926	0.609490109370814	FALSE
CTCF	CTCF_31272	BCAS3	ENSG00000141376	0.352246670822606	0.295959842359465	1.19018400609491	0.26146192925312	0.473464976768634	0.324712141177455	FALSE
CTCF	CTCF_31274	BCAS3	ENSG00000141376	0.120459925533719	0.313925055760194	0.383721921278364	0.709216710505833	0.804841435517856	0.0942896730019535	FALSE
CTCF	CTCF_31278	BCAS3	ENSG00000141376	0.310820300002684	0.300564592243704	1.03412147679279	0.325440150195546	0.517629215271656	0.285981219833171	FALSE
CTCF	CTCF_31299	BCAS3	ENSG00000141376	-0.323766568714842	0.299194787551959	-1.08212636778846	0.304599907609985	0.497303495781287	0.303378487895893	FALSE
CTCF	CTCF_31311	BCAS3	ENSG00000141376	-0.529946430922068	0.268170986565095	-1.97615125226618	0.0763597776257001	0.240262818515364	0.619313432537751	FALSE
CTCF	CTCF_31319	BCAS3	ENSG00000141376	-0.334334885544169	0.298030230733086	-1.12181534310054	0.288155188406182	0.497303495781287	0.303378487895893	FALSE
CTCF	CTCF_31371	BRIP1	ENSG00000136492	-0.256116932362569	0.305680244202531	-0.837858962821547	0.421683887814414	0.588504372481609	0.230250306078693	FALSE
CTCF	CTCF_31411	BRIP1	ENSG00000136492	-0.0181456248954058	0.316175700568079	-0.0573909533933292	0.955364349895417	0.964917993394371	0.0155095949771284	FALSE
CTCF	CTCF_31460	INTS2	ENSG00000108506	0.128090685256675	0.313622827031209	0.408422711029029	0.691571709824756	0.793735712412504	0.100324079118872	FALSE
CTCF	CTCF_31460	MED13	ENSG00000108510	-0.273953399600274	0.304129829981778	-0.900777801430027	0.388885010558542	0.566668506373951	0.246670923388286	FALSE
CTCF	CTCF_31460	BRIP1	ENSG00000136492	-0.805992145829361	0.187183509119094	-4.30589291558026	0.00154703553673654	0.0135870077574253	1.86687617663933	TRUE
CTCF	CTCF_31554	DCAF7	ENSG00000136485	-0.516163440682099	0.270845952988635	-1.90574544307021	0.0858053314649481	0.254892308175287	0.593643269934542	FALSE
CTCF	CTCF_31554	TANC2	ENSG00000170921	0.394486453056549	0.290582249691006	1.35757243766965	0.204443673265927	0.412976219997173	0.384074955174934	FALSE
CTCF	CTCF_32114	SLC9A3R1	ENSG00000109062	0.859968276451632	0.161386047568187	5.32864079274442	0.000333607082075433	0.00522108955243364	2.28223885768102	TRUE
CTCF	CTCF_32114	FDXR	ENSG00000161513	0.472772953641569	0.278654936131594	1.69662508120188	0.120621028456537	0.320786048115398	0.493784528661749	FALSE
CTCF	CTCF_32131	NUP85	ENSG00000125450	-0.744721196940005	0.211042729992826	-3.5287697281272	0.00545799619106889	0.0396114820929811	1.40217890784156	TRUE
CTCF	CTCF_32131	MIF4GD	ENSG00000125457	0.779495328604118	0.198087615131375	3.9351038079142	0.0027969850897139	0.0235412911717587	1.62816972104263	TRUE
CTCF	CTCF_32131	GRB2	ENSG00000177885	0.504508212294858	0.273033233092063	1.84779049268609	0.0943863409294696	0.272372012396469	0.564837520423865	FALSE
CTCF	CTCF_32131	HN1	ENSG00000189159	-0.428443267309479	0.28573350638264	-1.49945056403616	0.164647423781792	0.375453251734266	0.425444129972045	FALSE
CTCF	CTCF_32146	LLGL2	ENSG00000073350	-0.331654279248433	0.298329589390024	-1.11170427286997	0.29227772297308	0.497303495781287	0.303378487895893	FALSE
CTCF	CTCF_32146	SAP30BP	ENSG00000161526	-0.92256632566634	0.122012857825112	-7.56122217044298	1.92313844535783e-05	0.000647456609937138	3.18878933102476	TRUE
CTCF	CTCF_3346	PRMT6	ENSG00000198890	0.625046486271991	0.246843450388913	2.53215746776834	0.0297606254286024	0.130687963838645	0.883764408434472	FALSE
CTCF	CTCF_3367	PRMT6	ENSG00000198890	-0.0637321496059673	0.315584887646193	-0.201949307779967	0.844005469394441	0.902897088899838	0.0443617472168351	FALSE
CTCF	CTCF_34391	LPHN1	ENSG00000072071	0.212401319469229	0.309012245629155	0.687355671089266	0.507486232053551	0.657129608171905	0.182348964439392	FALSE
CTCF	CTCF_34391	ASF1B	ENSG00000105011	0.423382137902563	0.286486922093323	1.47784106446802	0.170240271836289	0.375453251734266	0.425444129972045	FALSE
CTCF	CTCF_3536	SLC25A24	ENSG00000085491	-0.648173792080903	0.240805052949364	-2.69169514568783	0.0226337419787008	0.101600352882168	0.993104783641547	FALSE
CTCF	CTCF_35396	PPP5C	ENSG00000011485	-0.422704090978202	0.286587028923204	-1.47495890713	0.170998510690854	0.375453251734266	0.425444129972045	FALSE
CTCF	CTCF_37087	ZFP36L2	ENSG00000152518	-0.142966532619297	0.312979323686217	-0.456792260061979	0.657581945735835	0.773136203875352	0.111743989418416	FALSE
CTCF	CTCF_37392	PSME4	ENSG00000068878	-0.666482348094005	0.235754380591136	-2.82701999607749	0.0179433709868276	0.0884039253497362	1.05352845082537	TRUE
CTCF	CTCF_37963	PRADC1	ENSG00000135617	-0.259138927587506	0.305425443637035	-0.848452324409044	0.416033363630334	0.587683492680612	0.230856507921649	FALSE
CTCF	CTCF_37963	CCT7	ENSG00000135624	-0.114198025538305	0.314159006072268	-0.363503905127696	0.723795489905559	0.816797145033089	0.0878857889164232	FALSE
CTCF	CTCF_38179	SUCLG1	ENSG00000163541	-0.318901005693511	0.299716891176935	-1.0640074519699	0.312342877669857	0.500740168962787	0.300387568458999	FALSE
CTCF	CTCF_38256	PTCD3	ENSG00000132300	0.0700121106153514	0.315451787816646	0.221942348464499	0.828825668503459	0.898638060856625	0.0464151912738676	FALSE
CTCF	CTCF_38256	IMMT	ENSG00000132305	-0.265945061077994	0.304839830810907	-0.872409161134065	0.403446151489951	0.582115161435501	0.234991089184409	FALSE
CTCF	CTCF_38256	MRPL35	ENSG00000132313	-0.0149711933808903	0.316192324917724	-0.0473483769246641	0.963167837107413	0.967959716894018	0.0141427161365153	FALSE
CTCF	CTCF_3883	DCLRE1B	ENSG00000118655	0.147649869246154	0.31276181290426	0.472084068944029	0.646999628797084	0.772208715001203	0.1122653013191	FALSE
CTCF	CTCF_3883	AP4B1	ENSG00000134262	0.482559519354004	0.276972256784111	1.74226662611245	0.112073459827581	0.305930255205018	0.514377571008659	FALSE
CTCF	CTCF_3883	HIPK1	ENSG00000163349	0.952880014722234	0.0959268875461697	9.93339864450008	1.68989759409531e-06	0.000113786438002417	3.94390949762199	TRUE
CTCF	CTCF_38976	TMEM87B	ENSG00000153214	0.298773038574435	0.301783808614876	0.990023420891069	0.345512523434465	0.532263214881444	0.273873547214498	FALSE
CTCF	CTCF_39053	ACTR3	ENSG00000115091	0.825332566467399	0.178557037029723	4.62223489030014	0.000947345215215035	0.00911255873683033	2.04035965933251	TRUE
CTCF	CTCF_3923	HIPK1	ENSG00000163349	-0.851873399567545	0.165623582592949	-5.14343058054228	0.000435583710260816	0.00586586063151232	2.23166825974691	TRUE
CTCF	CTCF_39415	UGGT1	ENSG00000136731	-0.333609724810054	0.298111481079169	-1.1190770768116	0.289267153743606	0.497303495781287	0.303378487895893	FALSE
CTCF	CTCF_4039	TRIM33	ENSG00000197323	-0.925803037831555	0.119536076203741	-7.74496760503993	1.56208275520301e-05	0.000631081433102018	3.19991459691278	TRUE
CTCF	CTCF_40825	SESTD1	ENSG00000187231	-0.955825595331778	0.0929502185627617	-10.2831990081485	1.22986631838082e-06	0.000113786438002417	3.94390949762199	TRUE
CTCF	CTCF_4083	TRIM33	ENSG00000197323	0.502128864585201	0.27347149821332	1.83612869299278	0.096206358111029	0.273713863921519	0.56270320451854	FALSE
CTCF	CTCF_42577	DTYMK	ENSG00000168393	-0.448824274457526	0.282587467991359	-1.58826673259003	0.143309884895349	0.346550568223223	0.460233384723372	FALSE
CTCF	CTCF_42577	ING5	ENSG00000168395	-0.330195135217939	0.298491402334876	-1.10621321966083	0.294535663906306	0.497303495781287	0.303378487895893	FALSE
CTCF	CTCF_42577	ATG4B	ENSG00000168397	0.161412285995611	0.312081091053218	0.517212643197552	0.61625392580093	0.755146605540925	0.121968725461491	FALSE
CTCF	CTCF_42577	BOK	ENSG00000176720	-0.531872380879388	0.267789426687778	-1.98615900357974	0.0750991945832894	0.240262818515364	0.619313432537751	FALSE
CTCF	CTCF_42751	MAVS	ENSG00000088888	-0.678543099380295	0.232288454789166	-2.92112279104085	0.0152710883783132	0.0771189963104815	1.11283863133106	TRUE
CTCF	CTCF_42751	C20orf27	ENSG00000101220	0.255713401919419	0.305714025860574	0.836446418183119	0.422441257474422	0.588504372481609	0.230250306078693	FALSE
CTCF	CTCF_42751	RNF24	ENSG00000101236	0.223181991050968	0.308251488053266	0.724025672870076	0.485643056867275	0.633442656328974	0.198292694382922	FALSE
CTCF	CTCF_44296	DNTTIP1	ENSG00000101457	-0.593681102110824	0.254468612798608	-2.33302290440305	0.041834141059804	0.169009929881608	0.772087778427158	FALSE
CTCF	CTCF_44296	ACOT8	ENSG00000101473	0.859756622905828	0.161498776889971	5.32361073849853	0.000336010713770482	0.00522108955243364	2.28223885768102	TRUE
CTCF	CTCF_44296	UBE2C	ENSG00000175063	-0.770389283163952	0.201618538925896	-3.82102403513153	0.0033679162561562	0.0272127633497421	1.565227355074	TRUE
CTCF	CTCF_44315	NCOA5	ENSG00000124160	0.377210749798103	0.292867213978751	1.28799241360445	0.226753888747475	0.436231290733238	0.36028318583346	FALSE
CTCF	CTCF_44431	ZMYND8	ENSG00000101040	0.744384249244331	0.211161570717058	3.52518806673282	0.00549070048813599	0.0396114820929811	1.40217890784156	TRUE
CTCF	CTCF_44431	NCOA3	ENSG00000124151	0.711216686822495	0.222299533149585	3.1993620352946	0.00950197549410754	0.0599812203065538	1.22198470284773	TRUE
CTCF	CTCF_44444	NCOA3	ENSG00000124151	0.454516353246537	0.281676212100253	1.61361284241059	0.137686294582129	0.343365821056669	0.464242937087859	FALSE
CTCF	CTCF_44444	SULF2	ENSG00000196562	0.620311354932419	0.248035042472209	2.50090208524435	0.0313982792594675	0.133964010076429	0.873011860773863	FALSE
CTCF	CTCF_44461	NCOA3	ENSG00000124151	-0.741852632215225	0.212050624162095	-3.49846945816174	0.00574116785893758	0.0399902037070825	1.3980463835975	TRUE
CTCF	CTCF_44461	SULF2	ENSG00000196562	-0.458086645582167	0.281097247432144	-1.62963760679567	0.13423292200369	0.3432284841107	0.464416677761623	FALSE
CTCF	CTCF_44472	NCOA3	ENSG00000124151	-0.655111916606018	0.238920149154647	-2.74197014744864	0.0207624237070736	0.0998573711625922	1.00061987133326	TRUE
CTCF	CTCF_44472	SULF2	ENSG00000196562	-0.744802267979452	0.211014118393217	-3.52963239450898	0.00545014936544983	0.0396114820929811	1.40217890784156	TRUE
CTCF	CTCF_44479	NCOA3	ENSG00000124151	0.285910723876413	0.303027236065088	0.943514938092894	0.367654269248749	0.554225092449606	0.256313815497659	FALSE
CTCF	CTCF_44479	SULF2	ENSG00000196562	0.0844121897510386	0.315099124438872	0.267890905445579	0.794227843728197	0.871924045832042	0.0595213452425729	FALSE
CTCF	CTCF_44521	SULF2	ENSG00000196562	0.260770263592111	0.305286565316278	0.854181916986593	0.412998796034225	0.587505329569814	0.230988189324716	FALSE
CTCF	CTCF_44731	PREX1	ENSG00000124126	0.032030168081198	0.316065510350732	0.101340282416941	0.921283483108937	0.949582101837094	0.0224674797597007	FALSE
CTCF	CTCF_45191	PFDN4	ENSG00000101132	-0.250310233536829	0.3061608706198	-0.817577481505376	0.432646469127931	0.598593060026315	0.222868322593969	FALSE
CTCF	CTCF_4533	PDE4DIP	ENSG00000178104	-0.528505529497841	0.268455192777157	-1.96869177321725	0.077312293086627	0.240262818515364	0.619313432537751	FALSE
CTCF	CTCF_45336	BMP7	ENSG00000101144	-0.0319921367224818	0.31606589553255	-0.101219831606878	0.921376692871636	0.949582101837094	0.0224674797597007	FALSE
CTCF	CTCF_45348	BMP7	ENSG00000101144	0.222975442715905	0.308266435400555	0.723320534154734	0.486057483816787	0.633442656328974	0.198292694382922	FALSE
CTCF	CTCF_46163	URB1	ENSG00000142207	0.165950972714496	0.311842953208039	0.532162009778639	0.606234300224748	0.7512842248184	0.124195730215543	FALSE
CTCF	CTCF_46163	C21orf119	ENSG00000256073	0.227361720736361	0.307945879651571	0.738317138692071	0.477291371305089	0.633442656328974	0.198292694382922	FALSE
CTCF	CTCF_46478	BRWD1	ENSG00000185658	-0.128700211482649	0.313597872372298	-0.410398866896196	0.690168197623833	0.793735712412504	0.100324079118872	FALSE
CTCF	CTCF_47027	UFD1L	ENSG00000070010	-0.511058953809461	0.271812204606633	-1.88019134221389	0.0894955337036504	0.262001417509237	0.581696359005543	FALSE
CTCF	CTCF_47027	CDC45	ENSG00000093009	0.728093525933507	0.216767114086458	3.358874472274	0.00725606126860517	0.0472814314922014	1.32530938323186	TRUE
CTCF	CTCF_47061	RANBP1	ENSG00000099901	-0.225420089207926	0.308088588458172	-0.73167295918372	0.481162779481762	0.633442656328974	0.198292694382922	FALSE
CTCF	CTCF_47517	DRG1	ENSG00000185721	0.525777387525724	0.268990360192819	1.95463282456975	0.079137917889009	0.242209991114846	0.615807946260881	FALSE
CTCF	CTCF_47517	SFI1	ENSG00000198089	0.244919711487353	0.306596532094698	0.798833926183173	0.442945860845366	0.608673904018803	0.215615317572736	FALSE
CTCF	CTCF_47517	PISD	ENSG00000241878	0.549417738476302	0.264223418463918	2.07936806536825	0.0642659184220307	0.223743111423514	0.650250326813433	FALSE
CTCF	CTCF_4811	POGZ	ENSG00000143442	0.35542920034619	0.295579106761839	1.20248418178141	0.256875176451308	0.473464976768634	0.324712141177455	FALSE
CTCF	CTCF_48551	NUP210	ENSG00000132182	0.650398629297843	0.240204417737786	2.70768804097449	0.0220208294737167	0.101600352882168	0.993104783641547	FALSE
CTCF	CTCF_49021	STT3B	ENSG00000163527	0.346588050853157	0.296627160422947	1.16842992515915	0.269733829537773	0.477949417251141	0.320618063578521	FALSE
CTCF	CTCF_49051	GPD1L	ENSG00000152642	-0.533655550817552	0.26743443179247	-1.99546313928518	0.0739448362365507	0.240262818515364	0.619313432537751	FALSE
CTCF	CTCF_49183	ACAA1	ENSG00000060971	-0.447285041195917	0.282831414790219	-1.58145459735326	0.14485559964754	0.346550568223223	0.460233384723372	FALSE
CTCF	CTCF_49183	MYD88	ENSG00000172936	0.434324213425171	0.28484425176447	1.52477787680371	0.158296286695151	0.367538504740466	0.434697155844195	FALSE
CTCF	CTCF_50012	PTPRG	ENSG00000144724	0.295738059742093	0.30208260460013	0.978997318079817	0.350671309126599	0.532598529650925	0.273600036855716	FALSE
CTCF	CTCF_50384	ATXN7	ENSG00000163635	-0.815109328647924	0.183193008150183	-4.44945654246636	0.00123619070678851	0.0113504783077854	1.94498583696822	TRUE
CTCF	CTCF_50384	PSMD6	ENSG00000163636	0.139535433972597	0.313134134623819	0.445609144912377	0.665371667258489	0.77690795830182	0.109630429808327	FALSE
CTCF	CTCF_50412	ATXN7	ENSG00000163635	-0.28156268252805	0.303434087704003	-0.927920408213039	0.375302966288742	0.561564438446859	0.2506004020807	FALSE
CTCF	CTCF_50412	PSMD6	ENSG00000163636	0.446324363474924	0.282983137760663	1.57721186854748	0.145825734153336	0.346550568223223	0.460233384723372	FALSE
CTCF	CTCF_50421	ATXN7	ENSG00000163635	-0.14637314705839	0.312821818583714	-0.467912205488376	0.649878621535666	0.772208715001203	0.1122653013191	FALSE
CTCF	CTCF_50421	PSMD6	ENSG00000163636	0.304238872761409	0.301237233472369	1.00996437012264	0.336325166215061	0.526648709887149	0.278478975353606	FALSE
CTCF	CTCF_50654	MAGI1	ENSG00000151276	0.137473738701025	0.313225313658964	0.438897281624897	0.670067098898237	0.777893988376114	0.109079584758793	FALSE
CTCF	CTCF_5079	IQGAP3	ENSG00000183856	0.733681345483607	0.214874773598336	3.4144601211079	0.00660860383639613	0.0444979324984006	1.35166016711784	TRUE
CTCF	CTCF_51355	ALCAM	ENSG00000170017	0.826878304540277	0.177840453632068	4.64955125593076	0.000908664288532539	0.00911255873683033	2.04035965933251	TRUE
CTCF	CTCF_51889	PTPLB	ENSG00000206527	0.42333801348097	0.286493442567537	1.47765341393869	0.170289550345564	0.375453251734266	0.425444129972045	FALSE
CTCF	CTCF_52202	RPN1	ENSG00000163902	0.108019038992627	0.314377462171688	0.343596637769268	0.738264324025956	0.823919300846647	0.0841153233918361	FALSE
CTCF	CTCF_52214	ACAD9	ENSG00000177646	0.610152452283736	0.250542209013201	2.43532798200717	0.0351286065400181	0.144815888185381	0.839183787774878	FALSE
CTCF	CTCF_52722	ZBTB38	ENSG00000177311	-0.0213102090491209	0.316155954394391	-0.0674041046923864	0.947588648735846	0.962589437580831	0.0165589081121489	FALSE
CTCF	CTCF_55494	SEPSECS	ENSG00000109618	-0.400755026080609	0.289723214304814	-1.3832340878939	0.19669356944845	0.409113907228452	0.388155757045463	FALSE
CTCF	CTCF_55873	FRYL	ENSG00000075539	-0.156858130710103	0.31231322847906	-0.502246195186767	0.626368483172876	0.762207431330849	0.117926821281186	FALSE
CTCF	CTCF_56181	ANKRD17	ENSG00000132466	-0.181153571018094	0.310995720823839	-0.582495381409789	0.57313173494369	0.728129625525946	0.137791298380221	FALSE
CTCF	CTCF_56363	CNOT6L	ENSG00000138767	-0.577362683578819	0.25819611376058	-2.23614009974679	0.0493261611269174	0.19161316437764	0.717574656947622	FALSE
CTCF	CTCF_5704	RFWD2	ENSG00000143207	-0.351520423707636	0.296046177431225	-1.18738376140424	0.262515234643995	0.473464976768634	0.324712141177455	FALSE
CTCF	CTCF_60121	PRLR	ENSG00000113494	0.691504714393026	0.228434067067988	3.02715231256298	0.0127389260104758	0.0756842074740032	1.12099473242088	TRUE
CTCF	CTCF_60553	SETD9	ENSG00000155542	-0.0210232570959699	0.316157875540224	-0.0664960727612658	0.948293554844482	0.962589437580831	0.0165589081121489	FALSE
CTCF	CTCF_62407	VDAC1	ENSG00000213585	-0.321060508630949	0.299486251737477	-1.07203755353813	0.30889295504001	0.499171015344656	0.301750640155219	FALSE
CTCF	CTCF_62588	CTNNA1	ENSG00000044115	-0.23142610164601	0.307642968305296	-0.752255456774653	0.469234113121987	0.631551710747918	0.199591084106204	FALSE
CTCF	CTCF_62588	HSPA9	ENSG00000113013	0.556090978554027	0.262823671607187	2.11583292765636	0.0604460531040942	0.223743111423514	0.650250326813433	FALSE
CTCF	CTCF_62588	ETF1	ENSG00000120705	-0.354627989341832	0.295675326866374	-1.19938309733264	0.258025455363965	0.473464976768634	0.324712141177455	FALSE
CTCF	CTCF_63390	PWWP2A	ENSG00000170234	-0.46756310391491	0.279532599862244	-1.67266037716291	0.125341113962655	0.324601346416108	0.488649683093049	FALSE
