anno	id	gene	ens_id	r.met	std_err.met	t.met	p.met	padj.met	logpadj.met	sig.met	r.acc	std_err.acc	t.acc	p.acc	padj.acc	logpadj.acc	sig.acc	sig
CGI_promoter	ENSG00000130707	ASS1	ENSG00000130707	-0.166817210671118	0.32866261292698	-0.507563696355631	0.623963345156778	0.793637588138007	0.100377771380162	FALSE	-0.12490186021682	0.313751418373587	-0.398091778721772	0.698928832742728	0.840179337012182	0.0756280035073066	FALSE	FALSE
CGI_promoter	ENSG00000132661	NXT1	ENSG00000132661	0.440593351410475	0.270668784292283	1.62779521311441	0.131845967885289	0.41620575137489	0.380691922747362	FALSE	0.352564303020358	0.295922018821812	1.1914094950557	0.261002027103735	0.476772836841192	0.321688495604281	FALSE	FALSE
CGI_promoter	ENSG00000132952	USPL1	ENSG00000132952	-0.0596894567004082	0.300973748290265	-0.198321139433206	0.846411508649517	0.922622553994874	0.0349759330403525	FALSE	-0.0979880060455091	0.314705950161611	-0.311363690439247	0.761918238028014	0.875333548268825	0.0578264263264989	FALSE	FALSE
CGI_promoter	ENSG00000134202	GSTM3	ENSG00000134202	0.924546823319966	0.120504427922363	7.67230581697483	1.69521665249771e-05	0.00163870943074778	2.78549804692381	TRUE	0.286670117197208	0.302955482522786	0.946245021908945	0.36632684557158	0.604431292958166	0.218653059211828	FALSE	FALSE
CGI_promoter	ENSG00000135535	CD164	ENSG00000135535	-0.447809333032538	0.269590059374491	-1.66107509331596	0.124903144109098	0.406987772939759	0.390418638009565	FALSE	0.211944884863938	0.309043583622118	0.685809044730379	0.508420477337131	0.718472129945898	0.143590073800405	FALSE	FALSE
CGI_promoter	ENSG00000135686	KLHL36	ENSG00000135686	-0.0561237456419393	0.33280794013884	-0.168637039183998	0.869811216940798	0.934241677454931	0.0295407623051894	FALSE	-0.439971067599717	0.283976312335231	-1.54932312481168	0.152346614370911	0.368938164381358	0.433046417359452	FALSE	FALSE
CGI_promoter	ENSG00000136518	ACTL6A	ENSG00000136518	0.420000700171546	0.286984217659336	1.46349755257311	0.174042712906085	0.436396946202401	0.360118297158137	FALSE	-0.106915863987488	0.314415171076049	-0.340046771984891	0.740855906100586	0.865103121501491	0.0629321209401178	FALSE	FALSE
CGI_promoter	ENSG00000139116	KIF21A	ENSG00000139116	0.23164605540744	0.324266712070682	0.714368903080458	0.493109767870605	0.711451903892912	0.147854454089791	FALSE	-0.266441506743975	0.304796476929114	-0.874162029129819	0.402535611470193	0.622759840196779	0.205679401472068	FALSE	FALSE
CGI_promoter	ENSG00000139505	MTMR6	ENSG00000139505	0.6460764693776	0.220337845840688	2.93220834084371	0.012552375644043	0.158269084207499	0.800603910591546	FALSE	-0.0486518227401979	0.31585328875034	-0.154032978199109	0.880647965917327	0.943973252750591	0.0250403111546786	FALSE	FALSE
CGI_promoter	ENSG00000139624	CERS5	ENSG00000139624	-0.544022358559411	0.265337459358353	-2.05030363927876	0.0674739961490891	0.313790628164131	0.503360031422706	FALSE	0.747217432389155	0.210158537474393	3.55549406352431	0.00522026259865308	0.0415169772760242	1.38177427365985	TRUE	TRUE
CGI_promoter	ENSG00000139684	ESD	ENSG00000139684	0.598577980635464	0.231247414597866	2.58847426111283	0.0237245052900248	0.208488076791127	0.680918776814371	FALSE	0.293206837125733	0.302329249438873	0.969826233055282	0.355004997181453	0.593647245286763	0.226471543121818	FALSE	FALSE
CGI_promoter	ENSG00000139990	DCAF5	ENSG00000139990	0.307655698611218	0.317165917167102	0.970015004635968	0.357383757353326	0.616912438288479	0.209776473352076	FALSE	-0.145496627113956	0.312862706550088	-0.465049442032691	0.651857713527978	0.824408284755972	0.0838576524996618	FALSE	FALSE
CGI_promoter	ENSG00000140284	SLC27A2	ENSG00000140284	-0.240183924705458	0.306970956657643	-0.782432081916235	0.452090368249305	0.693683633821685	0.15883855175213	FALSE	-0.166754965737701	0.311800061161286	-0.534813768530479	0.604465814281009	0.787637273154043	0.103673740042682	FALSE	FALSE
CGI_promoter	ENSG00000141219	C17orf80	ENSG00000141219	0.123129100495266	0.299217042631299	0.411504302737822	0.6886067058893	0.84662381452708	0.0723095194998098	FALSE	0.439479702290246	0.284052387998214	1.54717834054263	0.15285856434696	0.368938164381358	0.433046417359452	FALSE	FALSE
CGI_promoter	ENSG00000141449	GREB1L	ENSG00000141449	0.667673484266561	0.235417101844227	2.8361299117018	0.0176652348496066	0.202975281139776	0.692556848383596	FALSE	0.731569899392725	0.215593479099559	3.39328398265188	0.00684792822034981	0.049076818912507	1.30912359536472	TRUE	TRUE
CGI_promoter	ENSG00000142546	NOSIP	ENSG00000142546	-0.0413483656578103	0.315957325070559	-0.130866931629379	0.898475860433109	0.948309357303783	0.0230499640823811	FALSE	0.803172844014895	0.188391449550404	4.26331898783976	0.00165434441306875	0.0184428766049516	1.73417133945248	TRUE	FALSE
CGI_promoter	ENSG00000143363	PRUNE	ENSG00000143363	-0.00631596191436576	0.28866937671338	-0.0218795702761255	0.982903630407976	0.993177884384366	0.00297295967402704	FALSE	0.00313088554342659	0.316226216110511	0.00990077793655301	0.992295187059734	0.995602837683267	0.00191387422854303	FALSE	FALSE
CGI_promoter	ENSG00000144848	ATG3	ENSG00000144848	-0.52227211837183	0.257122509599713	-2.03121896711766	0.0671100726565378	0.313790628164131	0.503360031422706	FALSE	-0.735228791916641	0.214345194379719	-3.43011558548945	0.00643723769245208	0.0484402136357019	1.31479395015735	TRUE	TRUE
CGI_promoter	ENSG00000145911	N4BP3	ENSG00000145911	-0.214099278300954	0.281981308339018	-0.759267625085096	0.462347296901464	0.70199327801793	0.153667046465205	FALSE	-0.635386589812517	0.244189246586827	-2.60202526808072	0.0263995953496462	0.126131400003865	0.899176783761218	FALSE	FALSE
CGI_promoter	ENSG00000146263	MMS22L	ENSG00000146263	-0.0259339649699699	0.316121405390546	-0.0820379908723054	0.936235331392186	0.966221516383395	0.0149232956193869	FALSE	-0.358099251573227	0.295256655474977	-1.21284057423585	0.253063479840404	0.473118679701625	0.325029904770736	FALSE	FALSE
CGI_promoter	ENSG00000146540	C7orf50	ENSG00000146540	0.194798875281058	0.283145045013628	0.6879826389746	0.504545697130434	0.724347783009039	0.140052864774889	FALSE	0.532551920803893	0.267654338961296	1.98970030850463	0.0746578406055552	0.23576898568571	0.62751332490434	FALSE	FALSE
CGI_promoter	ENSG00000156171	DRAM2	ENSG00000156171	0.35948234624014	0.295088536331333	1.21821860892795	0.251102099458988	0.527469417842199	0.277802715267045	FALSE	0.0149674898452195	0.316192342451194	0.0473366613789195	0.963176943110718	0.988467578316173	0.00503757095253293	FALSE	FALSE
CGI_promoter	ENSG00000163399	ATP1A1	ENSG00000163399	-0.104045345271039	0.314511457045277	-0.330815755484738	0.747610875688735	0.876063283109414	0.0574645211007025	FALSE	0.200813905504523	0.309786018947922	0.648234243064021	0.531435298860645	0.737152188742185	0.132442840624428	FALSE	FALSE
CGI_promoter	ENSG00000163655	GMPS	ENSG00000163655	-0.189170554983166	0.296067329739117	-0.638944375084733	0.53593685415354	0.747219652425609	0.126551714363938	FALSE	0.623977127250311	0.247113849200819	2.52505931686262	0.030124960956158	0.137388079512175	0.862050947237669	FALSE	FALSE
CGI_promoter	ENSG00000164187	LMBRD2	ENSG00000164187	0.720056024741975	0.200316275181854	3.59459571664002	0.00368225274678072	0.0762752354690292	1.11761644297442	TRUE	-0.218143993687252	0.3086119242703	-0.70685536277655	0.495797126899233	0.705664576484769	0.151401683080707	FALSE	FALSE
CGI_promoter	ENSG00000164961	KIAA0196	ENSG00000164961	0.698838523642046	0.206483396805047	3.38447804741347	0.00542307626786058	0.0925113010399746	1.03380521126623	TRUE	0.268120960893681	0.304649167129905	0.88009746890052	0.39946298496073	0.622759840196779	0.205679401472068	FALSE	FALSE
CGI_promoter	ENSG00000165644	COMTD1	ENSG00000165644	-0.116554183236572	0.299456344119876	-0.389219281959557	0.704543165743275	0.858476966661974	0.0662713526705653	FALSE	0.744920545095414	0.210972363473217	3.53089159561879	0.00543871664155087	0.0419757361309439	1.37700167887536	TRUE	FALSE
CGI_promoter	ENSG00000165806	CASP7	ENSG00000165806	0.64323175208856	0.255223847959456	2.52026508193209	0.0327544007794678	0.24983939849202	0.602339074374684	FALSE	0.258839040154699	0.30545087187497	0.847399906131711	0.416592406638834	0.633304618173176	0.198387345006292	FALSE	FALSE
CGI_promoter	ENSG00000167632	TRAPPC9	ENSG00000167632	0.290162992128049	0.288539494381823	1.00562660494607	0.336204275153568	0.607175130108841	0.2166860254487	FALSE	0.368663029270417	0.293953664860495	1.25415353962461	0.238309630504116	0.452255083438323	0.344616542883174	FALSE	FALSE
CGI_promoter	ENSG00000168701	TMEM208	ENSG00000168701	-0.321044975387599	0.315687983049786	-1.01696926277035	0.335725938772965	0.607175130108841	0.2166860254487	FALSE	0.881356598728866	0.14940232457264	5.89921610155633	0.00015121642154079	0.00379301190698148	2.42101579396258	TRUE	FALSE
CGI_promoter	ENSG00000169490	TM2D2	ENSG00000169490	0.157557538260252	0.285069526919512	0.552698634479925	0.590616915080287	0.770698188969028	0.113115661542967	FALSE	-0.0926612598884694	0.314867256302697	-0.294286744758844	0.774556901444092	0.886470065911299	0.0523359249576318	FALSE	FALSE
CGI_promoter	ENSG00000169919	GUSB	ENSG00000169919	-0.143788663847355	0.312941659123389	-0.459474344994958	0.655720038379044	0.823198316579753	0.084495526366216	FALSE	-0.266564776959615	0.304785698431615	-0.87459739197515	0.402309679933475	0.622759840196779	0.205679401472068	FALSE	FALSE
CGI_promoter	ENSG00000170619	COMMD5	ENSG00000170619	0.299030857944889	0.30175827179992	0.99096159373275	0.345076171769612	0.611926029256269	0.213301072997276	FALSE	0.602157238773558	0.252469138667007	2.38507265463353	0.0382793908657168	0.16228305141663	0.789726834829275	FALSE	FALSE
CGI_promoter	ENSG00000172171	TEFM	ENSG00000172171	-0.445382467505655	0.25846251463197	-1.7231994672026	0.110496909492053	0.399362440299578	0.398632782574166	FALSE	-0.572731721208443	0.25922545699094	-2.20939612897842	0.0516134341758873	0.196653717556229	0.706297839242051	FALSE	FALSE
CGI_promoter	ENSG00000173744	AGFG1	ENSG00000173744	-0.146138011758601	0.329754737396556	-0.443171834049675	0.668102666789049	0.831544091711692	0.0801147178462604	FALSE	-0.432026446690488	0.285193469308116	-1.5148539261386	0.160758916637205	0.378034639904677	0.422468403257524	FALSE	FALSE
CGI_promoter	ENSG00000174996	KLC2	ENSG00000174996	0.327635062034912	0.272741523871562	1.20126578961699	0.25282154855195	0.527469417842199	0.277802715267045	FALSE	0.25502333497972	0.305771662947341	0.834031945673265	0.423737966137199	0.64093029048893	0.193189203090083	FALSE	FALSE
CGI_promoter	ENSG00000176124	DLEU1	ENSG00000176124	0.678543245149215	0.21204933868921	3.19993096580095	0.0076335167065329	0.115766999099556	0.936415224300675	FALSE	0.40163516224195	0.289601311538964	1.38685546728925	0.195620108374706	0.403298990553332	0.394372865018581	FALSE	FALSE
CGI_promoter	ENSG00000177565	TBL1XR1	ENSG00000177565	0.00308417585271826	0.316226262011761	0.00975306678546373	0.992410132249034	0.995844077343322	0.00180865520121158	FALSE	0.10541272732372	0.314465921352088	0.335211926527631	0.744391058036167	0.865103121501491	0.0629321209401178	FALSE	FALSE
CGI_promoter	ENSG00000178234	GALNT11	ENSG00000178234	0.197227278008635	0.326785930747282	0.603536625819916	0.561052714274062	0.766507514260206	0.115483583293954	FALSE	-0.00716987398714441	0.316219637737287	-0.0226737151381506	0.982356597589739	0.988927544730807	0.00483552647795002	FALSE	FALSE
CGI_promoter	ENSG00000178381	ZFAND2A	ENSG00000178381	-0.3010689384077	0.287521935025053	-1.04711641698386	0.317509425720882	0.590241881147794	0.22896997798403	FALSE	-0.803487912640958	0.18825705145887	-4.26803621120404	0.00164207690169177	0.0184428766049516	1.73417133945248	TRUE	FALSE
CGI_promoter	ENSG00000180817	PPA1	ENSG00000180817	0.202256735799661	0.326444178114501	0.619575257760362	0.550898339865325	0.764404395028441	0.116676824585219	FALSE	0.535702290747237	0.26702491563301	2.00618840933738	0.072634914177424	0.235161209243219	0.628634315253211	FALSE	FALSE
CGI_promoter	ENSG00000181090	EHMT1	ENSG00000181090	0.242707317580619	0.29249602297107	0.829779889364936	0.424305246788375	0.668741965046896	0.174741422999514	FALSE	-0.853174931664153	0.164952276728716	-5.17225314244861	0.000417739066929206	0.00768157553167065	2.11454969474261	TRUE	FALSE
CGI_promoter	ENSG00000182149	IST1	ENSG00000182149	-0.102096592444317	0.314575314640431	-0.324553732262866	0.752206060324979	0.876063283109414	0.0574645211007025	FALSE	-0.932329263285634	0.114351276696532	-8.1532037964025	9.96856114338518e-06	0.00084189409252553	3.07474253786454	TRUE	FALSE
CGI_promoter	ENSG00000183283	DAZAP2	ENSG00000183283	0.374326491446714	0.309098991299478	1.21102462959525	0.256725388469734	0.531788304687306	0.274261218086849	FALSE	0.379882334638546	0.292521693525381	1.29864670910496	0.223212368516178	0.431823547154703	0.364693679462357	FALSE	FALSE
CGI_promoter	ENSG00000184203	PPP1R2	ENSG00000184203	-0.319462888058727	0.273548207688209	-1.16784858785422	0.265548133387934	0.538089034255971	0.269145858372848	FALSE	0.126319606872528	0.313694653591605	0.402683327325629	0.695654889676741	0.840179337012182	0.0756280035073066	FALSE	FALSE
CGI_promoter	ENSG00000184967	NOC4L	ENSG00000184967	0.708623420124548	0.212742449593824	3.3308980952202	0.00670057859700394	0.107953766285064	0.96676220142343	FALSE	0.437366832593621	0.284378313826323	1.53797533542144	0.155072458539906	0.368938164381358	0.433046417359452	FALSE	FALSE
CGI_promoter	ENSG00000186480	INSIG1	ENSG00000186480	0.628021140349253	0.246087270551409	2.55202611228953	0.0287638423570048	0.238328979529469	0.622823146556055	FALSE	0.114884871352352	0.314133962877998	0.365719358390325	0.722192179472119	0.852469984396501	0.0693209036439231	FALSE	FALSE
CGI_promoter	ENSG00000187840	EIF4EBP1	ENSG00000187840	-0.626941455587521	0.234897349198596	-2.66900183304098	0.021832893526092	0.208488076791127	0.680918776814371	FALSE	-0.943906687079468	0.104422299384118	-9.03932103244828	3.97891896532825e-06	0.000598827304281902	3.22269840567599	TRUE	TRUE
CGI_promoter	ENSG00000188846	RPL14	ENSG00000188846	-0.484278130647746	0.252565947192729	-1.91743240144009	0.0792930110944971	0.333260481411654	0.477216182656308	FALSE	-0.763137990864117	0.204357629390214	-3.73432591257423	0.00388261662705346	0.034372576610091	1.46378791140067	TRUE	FALSE
CGI_promoter	ENSG00000189403	HMGB1	ENSG00000189403	0.368427917907137	0.280301926388252	1.31439666738794	0.215459721334235	0.491596025319606	0.308391637154055	FALSE	-0.300115139128154	0.301650609690431	-0.994909771394616	0.343244293270348	0.587025751558947	0.231342846768324	FALSE	FALSE
CGI_promoter	ENSG00000197102	DYNC1H1	ENSG00000197102	0.451322765946352	0.297453593194437	1.51728799474053	0.163504671737436	0.426082449625943	0.370506354059538	FALSE	0.26594347298178	0.30483996935743	0.872403555027117	0.403449065908212	0.622759840196779	0.205679401472068	FALSE	FALSE
CGI_promoter	ENSG00000197170	PSMD12	ENSG00000197170	-0.527363328459388	0.256176061580567	-2.05859722101135	0.0640200477699564	0.313790628164131	0.503360031422706	FALSE	-0.135285938050239	0.313320557092232	-0.431781238057785	0.675061608765199	0.83276042720625	0.0794799206904815	FALSE	FALSE
CGI_promoter	ENSG00000197496	SLC2A10	ENSG00000197496	0.193021736070127	0.327064826976154	0.59016353991559	0.569600205131199	0.766507514260206	0.115483583293954	FALSE	0.551732789033125	0.263740578884958	2.09195259738088	0.0629223426902055	0.217696840801745	0.662147873358192	FALSE	FALSE
CGI_promoter	ENSG00000197858	GPAA1	ENSG00000197858	-0.177854228725306	0.31118609758865	-0.571536550326253	0.580254198971378	0.76837314019041	0.114427825058358	FALSE	0.183024268672937	0.31088617162504	0.58871794688148	0.5691089323426	0.761341282822767	0.118420620468044	FALSE	FALSE
CGI_promoter	ENSG00000197969	VPS13A	ENSG00000197969	-0.0778196982541122	0.300596996078204	-0.258883818765329	0.80050537083222	0.901465427037554	0.0450509246650778	FALSE	-0.219213698627158	0.308536116902738	-0.710496070371763	0.493633213451659	0.705664576484769	0.151401683080707	FALSE	FALSE
CGI_promoter	ENSG00000198625	MDM4	ENSG00000198625	-0.270643628730286	0.277901665196478	-0.973882716891744	0.349338110714051	0.611926029256269	0.213301072997276	FALSE	0.680070309230759	0.231841405815005	2.9333427600651	0.0149549468797404	0.0830688008354277	1.08056205887767	TRUE	FALSE
CGI_promoter	ENSG00000198668	CALM1	ENSG00000198668	-0.334579455852305	0.284134505235809	-1.17753898131672	0.263829823664626	0.538089034255971	0.269145858372848	FALSE	-0.889296426807464	0.144620837111212	-6.14915834101832	0.000108441895992309	0.0032641010693685	2.48623640224984	TRUE	FALSE
CGI_promoter	ENSG00000204356	NELFE	ENSG00000204356	-0.53462695867875	0.254803670419887	-2.09819174817124	0.0597871831513804	0.309612198462506	0.50918193681153	FALSE	0.546047314232971	0.264921182735349	2.06116894313605	0.0662572973395991	0.224083668530554	0.649589794181209	FALSE	TRUE
CGI_promoter	ENSG00000206560	ANKRD28	ENSG00000206560	-0.383342286027885	0.292069973078869	-1.31250152827031	0.218675473331825	0.491596025319606	0.308391637154055	FALSE	0.194229353969556	0.310205570236346	0.626131096941849	0.545254681825549	0.742631942214888	0.129226374757959	FALSE	FALSE
CTCF	CTCF_13156	CELF1	ENSG00000149187	0.0187919241034314	0.288624159243541	0.0651086317676367	0.949159601793821	0.977653270502319	0.00981514256091124	FALSE	-0.680213544104108	0.231799381883846	-2.9344924847339	0.014925545851375	0.0771189963104815	1.11283863133106	TRUE	FALSE
CTCF	CTCF_13156	PSMC3	ENSG00000165916	0.665220701856958	0.215538360433616	3.08632162051655	0.00942653897912522	0.079372910607597	1.10032769380749	TRUE	0.201890866379136	0.30971601154488	0.651858021069346	0.529189334633898	0.680867806344251	0.166937200199077	FALSE	FALSE
CTCF	CTCF_27027	KIAA0430	ENSG00000166783	-0.0653464242567979	0.332620879420274	-0.196459177098835	0.848615352740782	0.944538973731165	0.0247801174380967	FALSE	-0.486701912938907	0.276246492817847	-1.76183924716768	0.108579623407389	0.304146237391651	0.516917551846631	FALSE	FALSE
CTCF	CTCF_30825	MTMR4	ENSG00000108389	-0.453874259410772	0.297021914014648	-1.52808341066844	0.16084151151137	0.397373146086914	0.400801485239112	FALSE	0.343551269438272	0.296980222450478	1.15681531451328	0.274234460217246	0.481698790990293	0.317224443714429	FALSE	FALSE
CTCF	CTCF_34391	ASF1B	ENSG00000105011	0.473182057686065	0.293654888201928	1.61135426889502	0.141562045688381	0.378890924488082	0.421485797184628	FALSE	0.423382137902563	0.286486922093323	1.47784106446802	0.170240271836289	0.375453251734266	0.425444129972045	FALSE	FALSE
CTCF	CTCF_34391	LPHN1	ENSG00000072071	0.388946833695814	0.307086734139107	1.26656996364951	0.237105052300911	0.485776204714062	0.313563762512524	FALSE	0.212401319469229	0.309012245629155	0.687355671089266	0.507486232053551	0.657129608171905	0.182348964439392	FALSE	FALSE
CTCF	CTCF_37087	ZFP36L2	ENSG00000152518	0.244393524340236	0.323225378070706	0.756108712128334	0.468911726218397	0.76423186994805	0.116774855349553	FALSE	-0.142966532619297	0.312979323686217	-0.456792260061979	0.657581945735835	0.773136203875352	0.111743989418416	FALSE	FALSE
CTCF	CTCF_44315	NCOA5	ENSG00000124160	-0.383512700200535	0.26660176430788	-1.43852273894798	0.175852763333091	0.422046631999417	0.374639561120882	FALSE	0.377210749798103	0.292867213978751	1.28799241360445	0.226753888747475	0.436231290733238	0.36028318583346	FALSE	FALSE
CTCF	CTCF_44431	NCOA3	ENSG00000124151	-0.017644868015462	0.301464404446742	-0.058530518877824	0.954375811680835	0.977653270502319	0.00981514256091124	FALSE	0.711216686822495	0.222299533149585	3.1993620352946	0.00950197549410754	0.0599812203065538	1.22198470284773	TRUE	FALSE
